id	taxonomicStatus	scientificName	family	modified	acceptedNameUsageID
03050	accepted	Cissampelos owariensis P. Beauv. ex DC.	Menispermaceae	2012-11-15	03050
03061	synonym	Cissampelos orbiculata DC.	Menispermaceae	2012-11-15	03060
03100	accepted	Cissus cymosa Schum. & Thonn.	Vitaceae	2012-11-15	03100
03140	accepted	Cissus populnea Guill. & Perr.	Vitaceae	2012-11-15	03140
03160	accepted	Cissus quadrangularis L.	Vitaceae	2012-11-15	03160
03161	synonym	Vitis quadrangularis (L.) Wall. ex Wight & Arn.	Vitaceae	2012-11-15	03160
11781	synonym	Solenostemma oleifolium (Nect.) Bull. & Bruce	Asclepiadaceae	2012-11-15	11780
02370	accepted	Capparis decidua (Forssk.) Edgew.	Capparaceae	2012-11-15	02370
05720	accepted	Euphorbia hirta L.	Euphorbiaceae	2012-11-15	05720
05730	accepted	Euphorbia kamerunica Pax	Euphorbiaceae	2012-11-15	05730
05750	accepted	Euphorbia magnicapsula S. Carter	Euphorbiaceae	2012-11-15	05750
05760	accepted	Euphorbia matabelensis Pax	Euphorbiaceae	2012-11-15	05760
02571	synonym	Cassia acutifolia  Del.	Fabaceae	2012-11-15	02570
09580	accepted	Pavetta abyssinica Fresen.	Rubiaceae	2012-11-15	09580
04470	accepted	Cynara scolymus L.	Asteraceae	2012-11-15	04470
04490	accepted	Cynodon nlemfuensis Vanderyst	Poaceae	2012-11-15	04490
04530	accepted	Cyperus alternifolius L.	Cyperaceae	2012-11-15	04530
00470	accepted	Adansonia digitata L.	Bombacaceae	2012-11-15	00470
04451	synonym	Cymbopogon schoenanthus (L.) Spreng. subsp. proximum (Hochst. ex A. Rich.) Maire & Weiller	Poaceae	2012-11-15	04450
03600	accepted	Combretum glutinosum Perr. ex  DC.	Combretaceae	2012-11-15	03600
00570	accepted	Aerva persica var. latifolia (Vahl) Cuf.	Amaranthaceae	2012-11-15	00570
00580	accepted	Aerva sp.	Amaranthaceae	2012-11-15	00580
00590	accepted	Aframomum cuspidatum (Gagnep.) K. Schum.	Zingiberaceae	2012-11-15	00590
01640	accepted	Barleria mucronata Lindau	Acanthaceae	2012-11-15	01640
01650	accepted	Barleria stuhlmannii Lindau	Acanthaceae	2012-11-15	01650
12610	accepted	Triumfetta cordifolia  A. Rich.	Tiliaceae	2012-11-15	12610
01272	synonym	Annona senegalensis Pers. var. senegalensis	Annonaceae	2012-11-15	01270
01271	synonym	Annona arenaria Thonn.	Annonaceae	2012-11-15	01270
03572	synonym	Combretum ghasalense Engl. & Diels	Combretaceae	2012-11-15	03570
03811	synonym	Commiphora kyimbilensis Engl.	Burseraceae	2012-11-15	03810
05221	synonym	Eclipta alba (L.) Hassk.	Asteraceae	2012-11-15	05220
00070	accepted	Acacia brevispica Harms	Mimosaceae	2012-11-15	00070
00080	accepted	Acacia bussei Harms ex Y.Sjöstedt	Mimosaceae	2012-11-15	00080
00090	accepted	Acacia drepanolobium Harms ex Sjöstedt	Mimosaceae	2012-11-15	00090
00100	accepted	Acacia exocephaleia ?	Mimosaceae	2012-11-15	00100
00110	accepted	Acacia flava (Forssk.) Schweinf.	Mimosaceae	2012-11-15	00110
00120	accepted	Acacia laeta R.Br. ex Benth.	Mimosaceae	2012-11-15	00120
09390	accepted	Pachycarpus rhinophyllus (K. Schum.) N. E. Br.	Asclepiadaceae	2012-11-15	09390
09400	accepted	Panicum sp.	Poaceae	2012-11-15	09400
09410	accepted	Pappea capensis E. & Z. var. radlkoferi Schinz.	Sapindaceae	2012-11-15	09410
09420	accepted	Pappea capensis Ecklon & Zeyher	Sapindaceae	2012-11-15	09420
09430	accepted	Parinari benna Scott - Elliot	Chrysobalanaceae	2012-11-15	09430
09470	accepted	Parinari sp.	Chrysobalanaceae	2012-11-15	09470
13312	synonym	Ziziphus sphaerocarpa  Tul.	Rhamnaceae	2012-11-15	13310
01830	accepted	Boophone disticha (L.f.) Herbert	Amaryllidaceae	2012-11-15	01830
01840	accepted	Borassus flabellifer L.	Palmae	2012-11-15	01840
01841	synonym	Borassus aethiopum Mart.	Palmae	2012-11-15	01840
01850	accepted	Borreria verticillata (L.) G. F. W. Mey.	Rubiaceae	2012-11-15	01850
08800	accepted	Monsonia biflora DC.	Geraniaceae	2012-11-15	08800
08810	accepted	Monsonia glauca Knuth	Geraniaceae	2012-11-15	08810
08820	accepted	Monsonia ovata Cav.	Geraniaceae	2012-11-15	08820
08830	accepted	Morinda lucida Benth.	Rubiaceae	2012-11-15	08830
10390	accepted	Pouzolzia parasitica (Forssk.) Schweinf.	Urticaceae	2012-11-15	10390
10400	accepted	Pramnia maxima ?  (Premna maxima T.C.E.Fr. ?)	Verbenaceae	2012-11-15	10400
10410	accepted	Prosopis africana (Guill. & Perr.) Taub.	Fabaceae	2012-11-15	10410
11270	accepted	Scoparia dulcis L.	Scrophulariaceae	2012-11-15	11270
10580	accepted	Pteridium aquilinum  (L.) Kühn	Dennstaedtiaceae	2012-11-15	10580
10620	accepted	Pterocarpus erinaceus Poir.	Fabaceae	2012-11-15	10620
10662	synonym	Pupalia atropurpurea (Lam.) Moq.	Amaranthaceae	2012-11-15	10660
06240	accepted	Glycine javanica L.	Lamiaceae	2012-11-15	06240
06260	accepted	Gnidia kraussiana Meissner	Thymelaeaceae	2012-11-15	06260
06270	accepted	Gomphocarpus fructicosus (L.) Aiton f.	Asclepiadaceae	2012-11-15	06270
03071	synonym	Cyphostemma adenocaule (Steud.)  Descoings	Vitaceae	2012-11-15	03070
10805	accepted	Rhus pentaphylla Desf.	Anacardiaceae	2012-11-15	10805
11205	accepted	Schouwia purpurea (Forssk.) Schw.	Brassicaceae	2012-11-15	11205
09081	synonym	Nitraria retusa (Forssk.) Asch.	Nitrariaceae	2012-11-15	09080
10065	accepted	Pinus halepensis Mill.	Pinaceae	2012-11-15	10065
01365	accepted	Aristida ciliata Desf.	Poaceae	2012-11-15	01365
01555	accepted	Avena sativa L	Poaceae	2012-11-15	01555
02215	accepted	Calligonum azel Maire	Polygonaceae	2012-11-15	02215
03245	accepted	Clematis flammula L.	Ranunculaceae	2012-11-15	03245
03275	accepted	Clematis vitalba L.	Ranunculaceae	2012-11-15	03275
12235	accepted	Tamarix gallica L.	Tamaricaceae	2012-11-15	12235
05885	accepted	Fagonia bruguieri DC.	Zygophyllaceae	2012-11-15	05885
09080	accepted	Nitraria tridentata Desf.	Nitrariaceae	2012-11-15	09080
08851	synonym	Moringa pterygosperma Gaertn.	Moringaceae	2012-11-15	08850
06821	synonym	Abelmoschus esculentus (L.) Moench	Malvaceae	2012-11-15	06820
05920	accepted	Ficus capensis Thunb.	Moraceae	2012-11-15	05920
05961	synonym	Ficus sycomorus L. subsp. gnaphalocarpa (Miq.)  C.C. Berg	Moraceae	2012-11-15	05960
09710	accepted	Pennisetum sp.	Poaceae	2012-11-15	09710
09720	accepted	Pennisetum trachyphyllum Pilg.	Poaceae	2012-11-15	09720
09731	synonym	Pennisetum americanum  (L.) K. Schum.	Poaceae	2012-11-15	09730
09740	accepted	Pentaclethra macrophylla Benth.	Fabaceae	2012-11-15	09740
11871	synonym	Borreria princae K. Schum.	Rubiaceae	2012-11-15	11870
12571	synonym	Trichilia roka (Forssk.) Chiov	Meliaceae	2012-11-15	12570
08071	synonym	Leptadenia lancifolia (Schumach & Thonn.) Decne.	Asclepiadaceae	2012-11-15	08070
08090	accepted	Leptadenia heterophylla (Del.) Decne.	Asclepiadaceae	2012-11-15	08090
08100	accepted	Leptadenia pyrotechnica (Forssk.) Decne.	Asclepiadaceae	2012-11-15	08100
08101	synonym	Leptadenia spartium Wight & Arn.	Asclepiadaceae	2012-11-15	08100
08110	accepted	Leucas calostachys Oliv.	Lamiaceae	2012-11-15	08110
02960	accepted	Chenopodium vulvaria  L.	Chenopodiaceae	2012-11-15	02960
03790	accepted	Commiphora rostrata Engl.	Burseraceae	2012-11-15	03790
03800	accepted	Commiphora sp.	Burseraceae	2012-11-15	03800
01700	accepted	Bersama abyssinica Fres. subsp. abyssinica  var. abyssinica	Melianthaceae	2012-11-15	01700
02710	accepted	Cassia spectabilis DC.	Fabaceae	2012-11-15	02710
02730	accepted	Cassine aethiopica Thunb.	Celastraceae	2012-11-15	02730
02750	accepted	Cathormion rhombifolium (Benth.) Hutch. & Dandy	Fabaceae	2012-11-15	02750
03120	accepted	Cissus fischeri Gilg	Vitaceae	2012-11-15	03120
02760	accepted	Cedrelopsis grevei  H. Bn.	Meliaceae	2012-11-15	02760
02780	accepted	Ceiba pentandra (L.) Gaertn.	Bombacaceae	2012-11-15	02780
03270	accepted	Clematis sp.	Ranunculaceae	2012-11-15	03270
03795	accepted	Commiphora paolii Chiov.	Burseraceae	2012-11-15	03795
00990	accepted	Aloe sp.	Aloaceae	2012-11-15	00990
04665	accepted	Debra glabra ?	ZZ	2012-11-15	04665
04980	accepted	Dobera glabra (Forssk.) Poir.	Salvadoraceae	2012-11-15	04980
00091	accepted	Acacia ehrenbergiana Hayne	Mimosaceae	2012-11-15	00091
12565	accepted	Tribulus terrestris L.	Zygophyllaceae	2012-11-15	12565
06870	accepted	Hibiscus sabdariffa L.	Malvaceae	2012-11-15	06870
06890	accepted	Hibiscus surattensis L.	Malvaceae	2012-11-15	06890
02060	accepted	Bridelia angolensis Welw. ex  Muell. Arg.	Euphorbiaceae	2012-11-15	02060
02090	accepted	Brillantaisia cicatricosa  Lindau.	Acanthaceae	2012-11-15	02090
02110	accepted	Brucea antidysenterica J.F. Mill.	Simaroubaceae	2012-11-15	02110
02610	accepted	Cassia italica (Mill.) Lam. ex. F. W. Andr.	Fabaceae	2012-11-15	02610
02600	accepted	Cassia italica (Mill.) Lam. ex. F. W. Andr. subsp. arachoides (Burch.) Brenan.	Fabaceae	2012-11-15	02600
08130	accepted	Leucas martinicensis (Jacq.) R. Br.	Lamiaceae	2012-11-15	08130
10340	accepted	Portulaca oleracea L.	Portulacaceae	2012-11-15	10340
10360	accepted	Portulaca quadrifida L.	Portulacaceae	2012-11-15	10360
10370	accepted	Portulaca sp.	Portulacaceae	2012-11-15	10370
10380	accepted	Pouzolzia denudata De Wild. & Th. Dur.	Urticaceae	2012-11-15	10380
00021	synonym	Glycine abrus L.	Fabaceae	2012-11-15	00020
00360	accepted	Acalypha sp.	Euphorbiaceae	2012-11-15	00360
00370	accepted	Acalypha villicaulis Hochst.ex A. Rich.	Euphorbiaceae	2012-11-15	00370
00380	accepted	Acalypha volkensii Pax	Euphorbiaceae	2012-11-15	00380
00400	accepted	Acanthus pubescens (Thomson ex Oliv.) Engl.	Acanthaceae	2012-11-15	00400
00401	synonym	Acanthus arboreus C.B.Clarke	Acanthaceae	2012-11-15	00400
00563	synonym	Aerva persica (Burm.) Merrill	Amaranthaceae	2012-11-15	00560
00561	synonym	Achyranthes javanica (Burm.f.) Pers.	Amaranthaceae	2012-11-15	00560
00420	accepted	Achyrospermum schimperi (Hochst. ex  Briq.) Perkins ex  Mildbr.	Lamiaceae	2012-11-15	00420
00840	accepted	Allium cepa L.	Alliaceae	2012-11-15	00840
03645	accepted	Commelina ancilema ?	Commelinaceae	2012-11-15	03645
03650	accepted	Commelina benghalensis L.	Commelinaceae	2012-11-15	03650
03680	accepted	Commelina sp.	Commelinaceae	2012-11-15	03680
03690	accepted	Commelina vogelii C.B.Cl.	Commelinaceae	2012-11-15	03690
03700	accepted	Commicarpus plumbagineus (Cav.) Standley	Nyctaginaceae	2012-11-15	03700
03701	synonym	Commicarpus commersonii (Baillon) Cavaco	Nyctaginaceae	2012-11-15	03700
03720	accepted	Commiphora erythraea (Ehrenb.) Engl.	Burseraceae	2012-11-15	03720
08910	accepted	Musa sp.	Musaceae	2012-11-15	08910
08920	accepted	Musa paradisiaca L.	Musaceae	2012-11-15	08920
08940	accepted	Myrica kandtiana Engl.	Myricaceae	2012-11-15	08940
11050	accepted	Salsola crassa auct.	Chenopodiaceae	2012-11-15	11050
00040	accepted	Acacia abyssinica  Hochst. ex  Benth.	Mimosaceae	2012-11-15	00040
00050	accepted	Acacia albida Del.	Mimosaceae	2012-11-15	00050
00061	synonym	Acacia macrothyrsa Harms.	Mimosaceae	2012-11-15	00060
08095	accepted	Leptadenia madagascariensis Decne.	Asclepiadaceae	2012-11-15	08095
09235	accepted	Oncoba spinosa Forssk.	Flacourtiaceae	2012-11-15	09235
01375	accepted	Aristolochia elegans Mast.	Aristolochiaceae	2012-11-15	01375
08650	accepted	Milicia excelsa (Welw.) C.C. Berg	Moraceae	2012-11-15	08650
08651	synonym	Chlorophora excelsa (Welw) Benth. & Hook.	Moraceae	2012-11-15	08650
08720	accepted	Momordica balsamina L.	Cucurbitaceae	2012-11-15	08720
09070	accepted	Nicotiana tabacum L.	Solanaceae	2012-11-15	09070
10010	accepted	Phytolacca dodecandra  L'Hérit.	Phytolaccaceae	2012-11-15	10010
11930	accepted	Stachytarpheta jamaicensis Vahl	Verbenaceae	2012-11-15	11930
12810	accepted	Vernonia angola O. Hoffm.	Asteraceae	2012-11-15	12810
13160	accepted	Ximenia caffra Sond. var. caffra	Olacaceae	2012-11-15	13160
13170	accepted	Xylopia aethiopica (Dunal) A. Rich.	Annonaceae	2012-11-15	13170
13171	synonym	Uvaria aethiopica Guil. et Pers.	Annonaceae	2012-11-15	13170
13190	accepted	Xysmalobium undulatum (L.) W.T.Aiton	Apocynaceae	2012-11-15	13190
13260	accepted	Zehneria scabra  (L.f.) Sond.	Cucurbitaceae	2012-11-15	13260
13261	synonym	Melothria punctata (Thunb.) Cogn.	Cucurbitaceae	2012-11-15	13260
06700	accepted	Helichrysum kirkii Oliv. & Hiern	Asteraceae	2012-11-15	06700
06720	accepted	Helichrysum schimperi (Schultz - Bip.) Moeser	Asteraceae	2012-11-15	06720
06730	accepted	Helinus mystacinus (Ait.) E. Mey . ex  Steud.	Rhamnaceae	2012-11-15	06730
06740	accepted	Heliotropium bacciferum Forssk.	Boraginaceae	2012-11-15	06740
06741	synonym	Heliotropium undulatum Vahl	Boraginaceae	2012-11-15	06740
06770	accepted	Hexalobus monopetalus (A. Rich.) Engl. & Diels	Annonaceae	2012-11-15	06770
06771	synonym	Uvaria monopetala A. Richard.	Annonaceae	2012-11-15	06770
10771	synonym	Rhoicissus erythrodes (Fresen.) Planch.	Vitaceae	2012-11-15	10770
05405	accepted	Eragrostis tenuifolia (A. Rich.) Hochst. ex Steud.	Poaceae	2012-11-15	05405
05075	accepted	Dovyalis macrocalyx (Oliv.) Warb	Flacourtiaceae	2012-11-15	05075
04045	accepted	Crassocephalum rubens (Juss. ex Jacq.) Moore	Asteraceae	2012-11-15	04045
09760	accepted	Pentanisia auranogyne S. Moore	Rubiaceae	2012-11-15	09760
09770	accepted	Pentanisia prunelloides Walp.	Rubiaceae	2012-11-15	09770
09780	accepted	Pentas longiflora Oliv.	Rubiaceae	2012-11-15	09780
12455	accepted	Tinnea aethiopica Kotschy ex Hook.f.	Lamiaceae	2012-11-15	12455
12481	synonym	Desmonema fragosum Verd.	Menispermaceae	2012-11-15	12480
12500	accepted	Toddalia aculeata Pers.	Rutaceae	2012-11-15	12500
13222	synonym	Fagara macrophylla (Oliv.) Engl. var. preussi Engl	Rutaceae	2012-11-15	13220
11941	synonym	Peucedanum araliaceum (Hochst.) Benth.	Apiaceae	2012-11-15	11940
01890	accepted	Boscia augustifilia Guill. & Perr.	Capparaceae	2012-11-15	01890
01900	accepted	Boscia coriacea Pax	Capparaceae	2012-11-15	01900
01910	accepted	Boscia elegans Gilg	Capparaceae	2012-11-15	01910
01920	accepted	Boscia mossambicensis Klotz	Capparaceae	2012-11-15	01920
01930	accepted	Boscia salicifolia Oliv.	Capparaceae	2012-11-15	01930
01931	synonym	Boscia powellii Sprague & Green	Capparaceae	2012-11-15	01930
01932	synonym	Boscia stylosa Gilg & Bened.	Capparaceae	2012-11-15	01930
01940	accepted	Boscia senegalensis (Pers.) Lam. ex Poir.	Capparaceae	2012-11-15	01940
03820	accepted	Convolvulus sagittatus Thunb. var. aschersonii (Engl.) Verdc.	Convolvulaceae	2012-11-15	03820
03840	accepted	Conyza aegyptiaca (L.) Ait.	Asteraceae	2012-11-15	03840
03860	accepted	Conyza naudini Bonnet	Asteraceae	2012-11-15	03860
03040	accepted	Cissampelos mucronata A. Rich.	Menispermaceae	2012-11-15	03040
03041	synonym	Cissampelos pareira L.T	Menispermaceae	2012-11-15	03040
03060	accepted	Cissampelos pareira L. var. orbiculala (DC.) Miq.	Menispermaceae	2012-11-15	03060
03080	accepted	Cissus aralioides  (Welw. ex Bak.) Planch.	Vitaceae	2012-11-15	03080
03090	accepted	Cissus cactiformis Gilg.	Vitaceae	2012-11-15	03090
04120	accepted	Crossopteryx  febrifuga (Afz. ex G. Don) Benth.	Rubiaceae	2012-11-15	04120
04121	synonym	Rondeletia africana T. Winterb.	Rubiaceae	2012-11-15	04120
04170	accepted	Croton gratissimus Burch.	Euphorbiaceae	2012-11-15	04170
04190	accepted	Croton megalocarpus Hutch.	Euphorbiaceae	2012-11-15	04190
04210	accepted	Croton sylvaticus  Hoschst. ex  Krauss	Euphorbiaceae	2012-11-15	04210
04250	accepted	Cucumis ficifolius A. Rich.	Cucurbitaceae	2012-11-15	04250
04262	synonym	Cucumis melo L.	Cucurbitaceae	2012-11-15	04260
04260	accepted	Cucumis melo L. var. agrestis Naud.	Cucurbitaceae	2012-11-15	04260
02130	accepted	Bulbine narcissifolia Salm - Dyck.	Asphodelaceae	2012-11-15	02130
02150	accepted	Butyrospermum sp.	Sapotaceae	2012-11-15	02150
10970	accepted	Rytigynia castanea  Robyns	Rubiaceae	2012-11-15	10970
10971	synonym	Rytigynia monantha (K.Schum.) Robyns	Rubiaceae	2012-11-15	10970
10990	accepted	Saba comorensis (Bojer) Pichon	Apocynaceae	2012-11-15	10990
05030	accepted	Dolichos trinervatus Bak.	Fabaceae	2012-11-15	05030
05060	accepted	Dombeya mollis Hook.	Sterculiaceae	2012-11-15	05060
05100	accepted	Dracaena deremensis Engl.	Dracaenaceae	2012-11-15	05100
05120	accepted	Dracaena steudneri Engl.	Dracaenaceae	2012-11-15	05120
05140	accepted	Droogmansia pteropus (Baker) De Wild.	Fabaceae	2012-11-15	05140
05160	accepted	Dryopteris filix-mas (L.) Schott	Dryopteridaceae	2012-11-15	05160
01941	synonym	Boscia octandra Hochst. ex  Radlk.	Capparaceae	2012-11-15	01940
03870	accepted	Conyza newii  Oliv. & Hiern	Asteraceae	2012-11-15	03870
03890	accepted	Copaifera baumania Harms	Fabaceae	2012-11-15	03890
03910	accepted	Corchorus trilocularis Lam.	Tiliaceae	2012-11-15	03910
03930	accepted	Cordia africana Lam.	Boraginaceae	2012-11-15	03930
03940	accepted	Cordia gharaf (Forssk.) Ehrenb. ex Asch.	Boraginaceae	2012-11-15	03940
03942	synonym	Cordia rothii Roem. & Schult	Boraginaceae	2012-11-15	03940
01561	synonym	Avicennia germinans (L. ) L.	Avicenniaceae	2012-11-15	01560
04670	accepted	Delonix elata  (L.) Gamble	Fabaceae	2012-11-15	04670
04690	accepted	Detarium microcarpum Guill. & Perr.	Fabaceae	2012-11-15	04690
04745	accepted	Dichrostachys glomerata (Forssk.) Chiov.	Fabaceae	2012-11-15	04745
04770	accepted	Digitaria abyssinica  (A. Rich.) Stapf	Poaceae	2012-11-15	04770
11980	accepted	Sterculia quinqueloba (Garcke) K. Schum.	Sterculiaceae	2012-11-15	11980
12000	accepted	Sterculia sp.	Sterculiaceae	2012-11-15	12000
12020	accepted	Striga senegalensis Benth.	Scrophulariaceae	2012-11-15	12020
12021	synonym	Striga hermontheca (Del.) Benth.	Scrophulariaceae	2012-11-15	12020
12050	accepted	Strychnos sp.	Strychnaceae	2012-11-15	12050
12060	accepted	Strychnos spinosa Lam.	Strychnaceae	2012-11-15	12060
12061	synonym	Strychnos buettneri Gilg	Strychnaceae	2012-11-15	12060
12130	accepted	Synadenium grantii Hook. f.	Euphorbiaceae	2012-11-15	12130
12160	accepted	Syzygium cordatum Hochst. in C.Krauss	Myrtaceae	2012-11-15	12160
12190	accepted	Tacazzea apiculata Oliv.	Asclepiadaceae	2012-11-15	12190
12801	synonym	Vernonia senegalensis A. Chev.	Asteraceae	2012-11-15	12800
12221	synonym	Tamarindus erythraea Mattei	Fabaceae	2012-11-15	12220
12222	accepted	Tamarindus sp.	Fabaceae	2012-11-15	12222
12280	accepted	Teclea nobilis Del.	Rutaceae	2012-11-15	12280
12310	accepted	Tephrosia nana Kotschy ex Schweinf.	Fabaceae	2012-11-15	12310
12311	synonym	Tephrosia barbigera Welw. ex Bak.	Fabaceae	2012-11-15	12310
11540	accepted	Solanum aculeastrum Dunal	Solanaceae	2012-11-15	11540
11560	accepted	Solanum adoense Hoschst.	Solanaceae	2012-11-15	11560
03190	accepted	Citrullus lanatus (Thunb.) Matsumara & Makai	Cucurbitaceae	2012-11-15	03190
03191	synonym	Citrullus vulgaris Eckl. & Zeyh.	Cucurbitaceae	2012-11-15	03190
12770	accepted	Vangueria sp.	Rubiaceae	2012-11-15	12770
12780	accepted	Verbascum sinaiticum Benth.	Scrophulariaceae	2012-11-15	12780
12790	accepted	Verbena officinalis L.	Verbenaceae	2012-11-15	12790
09260	accepted	Opuntia vulgaris Mill.	Cactaceae	2012-11-15	09260
09280	accepted	Orobanche minor Smith	Orobanchaceae	2012-11-15	09280
05826	accepted	Euphorbia sp.	Euphorbiaceae	2012-11-15	05826
05865	accepted	Fagara capensis Thunb.	Rutaceae	2012-11-15	05865
06820	accepted	Hibiscus esculentus (L.) Moench	Malvaceae	2012-11-15	06820
06840	accepted	Hibiscus fuscus Garcke	Malvaceae	2012-11-15	06840
06880	accepted	Hibiscus sp.	Malvaceae	2012-11-15	06880
06920	accepted	Holarrhena africana DC.	Apocynaceae	2012-11-15	06920
06921	synonym	Holarrhena floribunda (G. Don) Dur. & Schinz	Apocynaceae	2012-11-15	06920
06160	accepted	Girardinia condensata (Hochst. ex Steud.) Wedd.	Urticaceae	2012-11-15	06160
06170	accepted	Gladiolus dalenii Van Geel	Iridaceae	2012-11-15	06170
06180	accepted	Gladiolus natalensis Reinw. ex  Hook.f.	Iridaceae	2012-11-15	06180
06190	accepted	Gladiolus psittacinus Hook.f.	Iridaceae	2012-11-15	06190
06200	accepted	Gladiolus sp.	Iridaceae	2012-11-15	06200
06210	accepted	Glinus lotoides L.	Aizoaceae	2012-11-15	06210
06230	accepted	Glossonema boveanum (Decne.) Decne. subsp. nubicum	Asclepiadaceae	2012-11-15	06230
06280	accepted	Gomphocarpus physocarpus E. Mey.	Asclepiadaceae	2012-11-15	06280
06290	accepted	Gossypioides kirkii   (Mast.) J.B. Hutch.	Malvaceae	2012-11-15	06290
06310	accepted	Gossypium simpsonii Watt.	Malvaceae	2012-11-15	06310
06320	accepted	Gossypium sp.	Malvaceae	2012-11-15	06320
06360	accepted	Grewia ferruginea Hochst. ex A. Rich.	Tiliaceae	2012-11-15	06360
06381	synonym	Grewia venusta Fresen.	Tiliaceae	2012-11-15	06380
06390	accepted	Grewia similis K. Schum.	Tiliaceae	2012-11-15	06390
06410	accepted	Grewia tembensis Frensen	Tiliaceae	2012-11-15	06410
06430	accepted	Grewia villosa  Willd.	Tiliaceae	2012-11-15	06430
06431	synonym	Grewia echinulata  Del.	Tiliaceae	2012-11-15	06430
06450	accepted	Guibourtia coleosperma J. Léonard	Fabaceae	2012-11-15	06450
06460	accepted	Guiera senegalensis J.F. Gmel.	Combretaceae	2012-11-15	06460
06480	accepted	Gunnera perpensa L.	Gunneraceae	2012-11-15	06480
06502	synonym	Gynandropsis pentaphylla DC.	Capparaceae	2012-11-15	06500
06510	accepted	Gynura ruwenzoriensis  (S. Moore) S. Moore	Asteraceae	2012-11-15	06510
12040	accepted	Strychnos potatorum L. f.	Strychnaceae	2012-11-15	12040
12070	accepted	Suaeda sp.	Chenopodiaceae	2012-11-15	12070
05300	accepted	Eleusine coracana (L.) Gaertn.	Poaceae	2012-11-15	05300
01851	synonym	Spermacoce verticillata L.	Rubiaceae	2012-11-15	01850
01860	accepted	Boscia albitrunca (Burch.) Gilg. & Benedict	Capparaceae	2012-11-15	01860
01870	accepted	Boscia angustifolia A. Rich.	Capparaceae	2012-11-15	01870
01880	accepted	Boscia angustifolia A. Rich. var. angustifolia	Capparaceae	2012-11-15	01880
07580	accepted	Kalanchoe densiflora Rolfe	Crassulaceae	2012-11-15	07580
07600	accepted	Kalanchoe glaucescens Britt.	Crassulaceae	2012-11-15	07600
07601	synonym	Kalanchoe beniensis De Wild.	Crassulaceae	2012-11-15	07600
07630	accepted	Kalanchoe sp.	Crassulaceae	2012-11-15	07630
07661	synonym	Swietenia senegalensis Desv.	Meliaceae	2012-11-15	07660
07670	accepted	Kigelia aethiopica Decne.	Bignoniaceae	2012-11-15	07670
07700	accepted	Kleinia sp.	Asteraceae	2012-11-15	07700
09450	accepted	Parinari excelsa Sabine	Chrysobalanaceae	2012-11-15	09450
09000	accepted	Neoboutonia melleri (Müll.Arg.) Prain	Euphorbiaceae	2012-11-15	09000
01600	accepted	Balanites aegyptiaca (L.) Del.	Zygophyllaceae	2012-11-15	01600
01601	synonym	Balanites gillettii Cufod.	Zygophyllaceae	2012-11-15	01600
01410	accepted	Artocarpus heterophyllus Lam.	Moraceae	2012-11-15	01410
01421	synonym	Asparagus flagellaris Baker	Asparagaceae	2012-11-15	01420
01430	accepted	Asparagus africanus Lam.	Asparagaceae	2012-11-15	01430
13360	accepted	Zygophyllum album L.	Zygophyllaceae	2012-11-15	13360
00755	accepted	Albizia adianthifolia (Schum.) W. F. Wight	Fabaceae	2012-11-15	00755
03750	accepted	Commiphora incisa Chiov.	Burseraceae	2012-11-15	03750
11532	accepted	Sideroxylon inerme L.	Sapotaceae	2012-11-15	11532
11695	accepted	Solanum mauritianum Scop.	Solanaceae	2012-11-15	11695
11935	accepted	Stangeria eriopus (Kunze) Baill.	Zamiaceae	2012-11-15	11935
12032	accepted	Strychnos decussata (Pappe) Gilg	Strychnaceae	2012-11-15	12032
12034	accepted	Strychnos henningsii Gilg	Strychnaceae	2012-11-15	12034
12405	accepted	Teucrium africanum Thumb.	Lamiaceae	2012-11-15	12405
12898	accepted	Vernonia mespilifolia Less.	Asteraceae	2012-11-15	12898
13195	accepted	Zanthoxylum capense (Thumb.) Harv.	Rutaceae	2012-11-15	13195
01321	synonym	Anvillea radiata Coss. & Dr. var. australis Chev	Synantheraceae	2012-11-15	01320
03491	synonym	Cola nitida (Vent.) Scott & Endl.	Sterculiaceae	2012-11-15	03490
04631	synonym	Dalbergia dekindtiana Harms	Fabaceae	2012-11-15	04630
08975	accepted	Mystroxylon aethiopicum (Thunb.) Loes	Celastraceae	2012-11-15	08975
12791	synonym	Verbena officinalis L. subsp. africana R.Fern. & Verdc.	Verbenaceae	2012-11-15	12790
10446	synonym	Amygdalus persica L.	Rosaceae	2012-11-15	10445
11102	accepted	Salvadora persica L. var. persica	Salvadoraceae	2012-11-15	11102
00030	accepted	Abutilon grandifolium (Willd.) Sw.	Malvaceae	2012-11-15	00030
00112	accepted	Acacia hockii De Wild	Mimosaceae	2012-11-15	00112
05073	accepted	Dovyalis abyssinica (A. Rich.) Warb	Flacourtiaceae	2012-11-15	05073
06715	accepted	Helichrysum odoratissimum (L.) Sweet	Asteraceae	2012-11-15	06715
10175	accepted	Plectranthus edulis (Vatke) Agnew	Lamiaceae	2012-11-15	10175
10227	accepted	Pollichia campestris Aiton	Illecebraceae	2012-11-15	10227
11185	accepted	Satureja abyssinica (Benth.) Briq.	Lamiaceae	2012-11-15	11185
11275	accepted	Scutia myrtina (Burm. F.) Kuntz	Rhamnaceae	2012-11-15	11275
12031	accepted	Struthiola thomsonii Oliv.	Thymaeleaceae	2012-11-15	12031
